"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","ttsplitcheckcombined2.visib","wdsp","Num_collision"
"355",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,51.9,51.2,2.1,15.2,0.637426900584795
"356",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,48.7,47.5,3.5,6.7,0.783625730994152
"357",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,38.4,34.9,8.8,13.4,0.473684210526316
"358",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,33.3,26.8,9.3,7.8,0.491228070175439
"359",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,33.1,22.7,10,10,0.590643274853801
"360",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,39.3,29.8,9.9,10.4,0.60233918128655
"361",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,43.2,40.6,6.9,7.8,0.432748538011696
"362",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,42.5,36.9,8.8,14.1,0.573099415204678
"363",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,28.5,16.8,9.4,10.1,0.532163742690059
"364",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,28.2,10.4,10,11.3,0.463414634146341
"365",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,31.1,22.4,5.8,10.9,0.554878048780488
"366",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,24.2,20.2,0.8,26.9,0.420731707317073
"367",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,18.8,10.9,9.3,12.1,0.353658536585366
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,46.3,45.1,2.5,14.8,0.591463414634146
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,23.9,10.4,9.4,17.6,0.554878048780488
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,18.2,5,10,12,0.603658536585366
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,23.5,8.3,10,7.9,0.731707317073171
"372",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,28.8,22.6,9.7,5.8,0.841463414634146
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.8,43,4.4,13.4,0.548780487804878
"374",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.1,38.4,5.5,14.7,0.475609756097561
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,38.6,31.2,9.2,7.7,0.554878048780488
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,45.5,43.2,5.2,11.8,0.701219512195122
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,41.1,38.4,6.5,6,0.798780487804878
"378",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,40.8,39.3,4.6,5.9,0.804878048780488
"379",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,38.6,35.8,6.7,3.7,0.792682926829268
"380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.8,35.8,8.7,7.9,0.481707317073171
"381",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,36.1,29,10,16.5,0.378048780487805
"382",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,41,27.9,10,16.8,0.414634146341463
"383",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,29.2,17.5,8.5,12.6,0.975609756097561
"384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25,20.3,1.9,25.7,0.731707317073171
"385",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,16.5,5.1,9.7,11.1,0.823170731707317
"386",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,14.8,-0.5,10,11.8,0.829268292682927
"387",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,32,23,8.5,17,0.542682926829268
"388",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,26.8,15.4,9.4,17.8,0.432926829268293
"389",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,38.8,32.3,8.8,12.3,0.615853658536585
"390",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,22.2,-1.3,10,10.7,0.664634146341463
"391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,20.3,10.4,6.3,8.1,0.713414634146341
"392",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,22,5.8,10,8.1,0.810975609756098
"393",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,33.7,26.7,9.9,9.1,0.676829268292683
"394",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,24.7,11.2,8.6,8.4,0.585365853658537
"395",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,20.3,0.3,9.6,12.5,0.786585365853659
"396",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.6,25.1,10,4.8,0.524390243902439
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,39.3,37.2,5.5,8.7,0.48780487804878
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,36.5,33.6,5.3,9.1,0.804878048780488
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,32.5,26.2,10,7.8,0.682926829268293
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32.3,29.1,6.3,9.2,0.603658536585366
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,30.4,24.5,8.6,11.5,0.676829268292683
"402",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,28.1,15.7,10,9,0.792682926829268
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,28.2,14.2,10,8.6,0.518292682926829
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,30.3,18.2,10,4.9,0.371951219512195
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,28.9,18.8,9,9,0.853658536585366
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,24,6.4,10,9.2,0.75
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,23.7,10,10,10.5,0.810975609756098
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37,32,6.3,13.4,0.396341463414634
"409",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.2,35.7,5.7,20.1,0.896341463414634
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.2,28.8,7.3,11.8,0.457317073170732
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,29.8,22.4,7.5,20.2,0.481707317073171
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,24.3,8.9,9.3,13.1,0.341463414634146
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,28.2,18.5,9,12.7,0.548780487804878
"414",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,35,29.4,8.9,12.3,0.731707317073171
"415",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,39.6,32.2,7.1,10.4,0.725609756097561
"416",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,42.2,40,3.9,10.4,0.817073170731707
"417",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,41.4,36.5,7.1,11,0.615853658536585
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,42,36.9,9.5,9.1,0.48780487804878
"419",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.5,25.8,9.7,10.3,0.75609756097561
"420",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,27,8.7,10,15.5,0.609756097560976
"421",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25.8,12.6,8.9,8,0.652439024390244
"422",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,24.1,12.5,10,5.2,0.597560975609756
"423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,35.1,28.8,9.1,6.8,0.353658536585366
"424",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,27.3,20.3,5.8,11.2,0.50609756097561
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,24.8,12.2,10,8.3,0.603658536585366
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,29.5,18.3,9.5,7.1,0.560975609756098
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,26.3,14,9.1,16.4,0.682926829268293
"428",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,29.4,20.9,10,8.4,0.621951219512195
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,40.3,33.2,8.9,11,0.621951219512195
"430",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,35.2,21.7,10,8.9,0.451219512195122
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,33.5,24,8.9,6.1,0.536585365853659
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,41.3,34.1,8.3,9,0.646341463414634
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,43.4,37.1,7.2,9.6,0.658536585365854
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,32.2,27.9,3.9,14.7,0.628048780487805
"435",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,25.4,9,10,15.1,0.75
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,41.3,34.3,8.8,12,0.646341463414634
"437",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,35.3,16.8,10,10.7,0.573170731707317
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,28.5,12.1,10,14.2,0.689024390243902
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,27.7,14.7,10,8.7,0.701219512195122
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,35,23.6,10,9.7,0.652439024390244
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,41.7,37.6,6.3,14.9,0.774390243902439
"442",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,39.3,28.2,9.6,14,0.689024390243902
"443",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,38.1,27.9,9.7,11.2,0.579268292682927
"444",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,38.9,25.3,10,9.5,0.567073170731707
"445",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,27.4,8,10,13.4,0.560975609756098
"446",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,26.5,10.5,10,4.1,0.567073170731707
"447",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,30.8,22.2,4.7,28,0.664634146341463
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,28.4,8.6,10,18.2,0.695121951219512
"449",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,41.2,35.6,8.9,13.7,0.634146341463415
"450",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,44.9,42.2,4.5,10.2,0.725609756097561
"451",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,46.3,44.7,1.7,13.8,0.548780487804878
"452",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,37.8,35.3,6.1,21.3,0.634146341463415
"453",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,37.1,29.8,9.3,17.6,0.707317073170732
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,39.3,28.6,10,5.6,0.713414634146341
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,40.9,30.9,10,8.4,0.725609756097561
"456",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40,30.2,10,7.7,0.73780487804878
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.8,39.6,7.7,13.8,0.707317073170732
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,41.1,25.3,10,12.5,0.646341463414634
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,42,33.9,10,7.4,0.518292682926829
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,47.7,45.8,1.9,14.7,0.774390243902439
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,46.8,36.1,9.6,10,0.664634146341463
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,41.6,28.9,9.9,8.8,0.878048780487805
"463",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,48,40.6,8.8,13.4,0.908536585365854
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,50.1,40.8,8.5,8.6,0.658536585365854
"465",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,47,40.4,9.3,8.8,0.585365853658537
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,52.2,47.8,7,14.4,0.640243902439024
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,52.6,48,6.6,16,0.609756097560976
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,42.9,32.6,7.9,19.2,0.74390243902439
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,37.5,23.8,10,15.2,0.719512195121951
"470",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,40.4,32,9.9,9.1,0.591463414634146
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,45.7,35.3,10,5.9,0.640243902439024
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,44.2,31.2,10,9.2,0.5
"473",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,43.1,36.9,10,6.2,0.51219512195122
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,49.5,43.2,10,5.6,0.603658536585366
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,49.5,45.4,9.2,8.6,0.817073170731707
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,49.6,28.7,10,19.1,0.865853658536585
"477",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,49,32.3,10,10.5,0.829268292682927
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.9,36.6,9.4,12.2,0.725609756097561
"479",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,42.4,36.2,9.9,4.8,0.524390243902439
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,46.5,37.2,10,13.7,0.652439024390244
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,44.2,36,10,16.5,0.713414634146341
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,43.5,36.5,9.8,12.3,0.926829268292683
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,50.3,48.3,3.2,13.3,0.75
"484",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,51.9,44.7,6.4,10.2,0.817073170731707
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,50.9,41.1,9.1,6.4,0.859756097560976
"486",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,51.4,42.6,9.8,12.8,0.585365853658537
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,53.7,40,10,10.2,0.701219512195122
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,52.2,40.5,9.6,5.7,0.774390243902439
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.6,38.3,10,6.8,0.884146341463415
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,52,43.4,9.6,7.5,0.804878048780488
"491",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,51.5,44.5,8.7,6.7,0.701219512195122
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,54.8,49.9,7.1,11.1,0.725609756097561
"493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,58.3,49.5,8.6,12.6,0.573170731707317
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,57.8,46.2,9.8,9.1,0.853658536585366
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,51.8,43.8,10,14.1,0.695121951219512
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.2,44.3,10,9.8,0.908536585365854
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,57.8,51.8,10,9.6,0.853658536585366
"498",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,58.3,52.8,9.1,11.8,0.914634146341463
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,57.7,54.1,5.8,12.5,0.810975609756098
"500",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,56.5,46.1,9.8,8.5,0.695121951219512
"501",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,56.9,41.8,10,9,0.670731707317073
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,56.4,45.7,9.9,10.4,0.810975609756098
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,56.3,47.6,10,6,0.798780487804878
"504",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,50.3,46.2,8.6,6,0.804878048780488
"505",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,54.9,48.6,10,7.3,0.841463414634146
"506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,54.6,46.9,10,15,0.591463414634146
"507",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,53.7,44.4,10,5.4,0.481707317073171
"508",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,56.7,51.1,9.6,10.3,0.359756097560976
"509",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,61.1,52.9,9.5,10,0.75
"510",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,51.1,48.4,2.6,15.2,0.664634146341463
"511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,52,42.7,10,11.2,0.939024390243902
"512",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,49.7,42.2,10,5.7,0.896341463414634
"513",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,53.9,46.5,10,12.4,0.76219512195122
"514",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,58.4,43.5,10,11,0.74390243902439
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,57.4,46.6,10,6.8,0.634146341463415
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,58.2,47.9,10,8.8,0.835365853658537
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,55.2,51.2,7.6,8.3,0.792682926829268
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,60,57.2,5.8,7.1,0.75
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.6,54,9.9,8.6,0.780487804878049
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,64.9,55.5,9.8,4.8,0.603658536585366
"521",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,61.2,57,7.1,5.6,0.640243902439024
"522",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,63.8,60.7,8.7,5.6,0.658536585365854
"523",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,61.2,54.4,9.3,11.3,0.823170731707317
"524",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,61,53,10,13.4,0.74390243902439
"525",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,61.7,58.6,4,14.4,0.951219512195122
"526",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.5,63.8,4.8,5.7,0.707317073170732
"527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,66.1,54.5,10,10.9,0.463414634146341
"528",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2014,65.2,50,10,7.5,0.725609756097561
"529",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2014,62.5,55.2,10,8.2,0.810975609756098
"530",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,71.6,62.9,6.4,10.1,0.871951219512195
"531",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,67.3,61.5,9.7,6.5,0.865853658536585
"532",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2014,64.6,48.8,9.8,6,0.969512195121951
